index,text,chapter,offensive
1185,It is impossible to picture the apprehension of faces on the street-the roar of bursting shells and deadly smaller missiles that filled the air.,50,0
1186,"Subterranean housekeepers cannot be "" sculptured by the sun "" nor can pale, fear-stricken faces peering out of cellar windows; nor the measured tread of soldiers at all hours of day and night; nor the thrilling bugle-calls in every direction.",50,0
1187,"The transportation of commissary stores for all the different troops fills the streets with every form of nondescript conveyance-army wagons, carts, rikishas,"" wheelbarrows, pole-coolies, confiscated carriages.",50,0
1188,"At one time, when the fire from the enemy was becoming stronger and the rout of the Allies was imminent, a weeping and disconsolate little English mother came running across the street to a near neighbor with this pitiful and tragic request: ""Now, Mr. won't you promise to shoot my children if they get in?""",50,0
1189,"This horrible request was prompted by maternal love; its fulfillment would have been humane, in comparison with an assured butchery by the enemy; but, come what would, the manly neighbor could not, even in the name of humanity, promise to take the lives of sweet little children with whom he had been wont to play.",50,0
1190,"From here I went south again into the British Concession to the public water hydrant, where the soldiers of the Allies and the natives mingled.",50,0
1191,"See the red lines connected with the number 51, a short distance to the left of our former position by the river (Stereograph 49).",50,0
1192,51. Strange Medley from many Nations at the Public Water Hydrant during Foreign Occupation of Tien-tsin.,51,0
1193,"The demand for water was so great that these hydrants were opened only twice a day; at such times all the nations were represented by water-carriers with all sorts of vessels, and here we see them at the hydrant waiting their turns.",51,0
1194,"Not all the nations are represented here; but I can make out four; the Russians, being encamped on the other side of the river, are not to be seen; it also happens at this moment that no English soldiers are present, except the Indians, who are under the English.",51,0
1195,They have newly arrived and are quartered a short distance up that street where the British marines were previously quartered; hence the presence of Hindoos and the absence of the English.,51,0
1196,"Those Indians are fine, large men, and their moral and military bearing is highly commendable; they are accustomed to carry water in skins, which are included in their camp outfit in their own country; these skins, filled with water, are carried on the backs of donkeys.",51,0
1197,"The coolies have a tub, and there are two five-gallon kerosene oil-cans near the little smart Jap with his clean, white suit.",51,0
1198,"This street, a little beyond the farthest point in sight, was crossed by a breastwork composed of bags of rice; just before us it was defended by the ancient cheval-defrise.",51,0
1199,"They are cooking-houses and sleepingplaces for the servants of well-to-do English families living in adjoining houses facing on a street called Victoria Terrace; but the occupants had fled, leaving the houses in care of a gentleman, who gave me permission to occupy one of the them.",51,0
1200,"Before this time I had taken shelter, as before stated, in a vacated room of a Chinese home, but after three nights my room was claimed by officers of the United States Marines, when I removed to one of those houses opposite us.",51,0
1201,The Ninth United States Infantry had arrived from the Philippines and every available house was commandeered.,51,0
1202,"One of the shells which passed through that wall by the trees, on the right-hand side of this street, exploded in passing through the wall and the fragments entered the room I occupied and lodged in the back of a fine piano; but each night I took the precaution to haul the sofa on which I slept behind some interior wall.",51,0
